x-axis,1,2
second,Volt,Volt
-17.50000E-03,+890.42210E-03,+804.02009E-03
-17.47500E-03,+810.02009E-03,+824.12059E-03
-17.45000E-03,+729.61808E-03,+814.07034E-03
-17.42500E-03,+649.21607E-03,+824.12059E-03
-17.40000E-03,+528.61306E-03,+824.12059E-03
-17.37500E-03,+448.21105E-03,+824.12059E-03
-17.35000E-03,+357.75879E-03,+834.17085E-03
-17.32500E-03,+272.33166E-03,+819.09547E-03
-17.30000E-03,+166.80402E-03,+824.12059E-03
-17.27500E-03,+101.47739E-03,+829.14572E-03
-17.25000E-03,-4.05025E-03,+804.02009E-03
-17.22500E-03,-74.40201E-03,+819.09547E-03
-17.20000E-03,-174.90452E-03,+783.91959E-03
-17.17500E-03,-270.38191E-03,+793.96984E-03
-17.15000E-03,-355.80904E-03,+814.07034E-03
-17.12500E-03,-436.21105E-03,+819.09547E-03
-17.10000E-03,-536.71356E-03,+804.02009E-03
-17.07500E-03,-637.21607E-03,+809.04522E-03
-17.05000E-03,-727.66833E-03,+814.07034E-03
-17.02500E-03,-813.09547E-03,+804.02009E-03
-17.00000E-03,-898.52260E-03,+824.12059E-03
-16.97500E-03,-983.94974E-03,+824.12059E-03
-16.95000E-03,-918.62311E-03,+824.12059E-03
-16.92500E-03,-843.24622E-03,+819.09547E-03
-16.90000E-03,-757.81909E-03,+804.02009E-03
-16.87500E-03,-657.31658E-03,+809.04522E-03
-16.85000E-03,-576.91457E-03,+804.02009E-03
-16.82500E-03,-476.41206E-03,+809.04522E-03
-16.80000E-03,-375.90954E-03,+804.02009E-03
-16.77500E-03,-295.50753E-03,+819.09547E-03
-16.75000E-03,-205.05527E-03,+814.07034E-03
-16.72500E-03,-114.60301E-03,+814.07034E-03
-16.70000E-03,-14.10050E-03,+824.12059E-03
-16.67500E-03,+66.30151E-03,+804.02009E-03
-16.65000E-03,+146.70352E-03,+140.70352E-03
-16.62500E-03,+242.18090E-03,+195.97990E-03
-16.60000E-03,+327.60804E-03,+201.00502E-03
-16.57500E-03,+428.11055E-03,+195.97990E-03
-16.55000E-03,+508.51256E-03,+201.00502E-03
-16.52500E-03,+603.98994E-03,+185.92965E-03
-16.50000E-03,+709.51758E-03,+201.00502E-03
-16.47500E-03,+789.91959E-03,+165.82914E-03
-16.45000E-03,+880.37185E-03,+201.00502E-03
-16.42500E-03,+950.72361E-03,+201.00502E-03
-16.40000E-03,+950.72361E-03,+180.90452E-03
-16.37500E-03,+850.22110E-03,+180.90452E-03
-16.35000E-03,+769.81909E-03,+190.95477E-03
