x-axis,1,2
second,Volt,Volt
-22.60000E-03,,
-22.57500E-03,-655.43215E-03,-683.41708E-03
-22.55000E-03,-637.21607E-03,-680.27637E-03
-22.52500E-03,-649.15075E-03,-683.41708E-03
-22.50000E-03,-637.21607E-03,-696.60803E-03
-22.47500E-03,-617.11557E-03,-683.41708E-03
-22.45000E-03,-617.11557E-03,-669.59798E-03
-22.42500E-03,-617.11557E-03,-671.48240E-03
-22.40000E-03,-597.01507E-03,-676.50753E-03
-22.37500E-03,-597.01507E-03,-665.20100E-03
-22.35000E-03,-597.01507E-03,-689.69849E-03
-22.32500E-03,-597.01507E-03,-695.35175E-03
-22.30000E-03,-590.10552E-03,-676.50753E-03
-22.27500E-03,-575.03014E-03,-683.41708E-03
-22.25000E-03,-573.77386E-03,-683.41708E-03
-22.22500E-03,-564.97989E-03,-691.58291E-03
-22.20000E-03,-556.81406E-03,-683.41708E-03
-22.17500E-03,-554.92964E-03,-665.20100E-03
-22.15000E-03,-536.71356E-03,-683.41708E-03
-22.12500E-03,-536.71356E-03,-695.35175E-03
-22.10000E-03,-523.52261E-03,-683.41708E-03
-22.07500E-03,-516.61306E-03,-701.63316E-03
-22.05000E-03,-516.61306E-03,-683.41708E-03
-22.02500E-03,-496.51256E-03,-691.58291E-03
-22.00000E-03,-503.42211E-03,-703.51758E-03
-21.97500E-03,-496.51256E-03,-683.41708E-03
-21.95000E-03,-496.51256E-03,-686.55778E-03
-21.92500E-03,-484.57788E-03,-695.35175E-03
-21.90000E-03,-476.41206E-03,-689.69849E-03
-21.87500E-03,-474.52763E-03,-665.20100E-03
-21.85000E-03,-456.31155E-03,-700.37688E-03
-21.82500E-03,-456.31155E-03,-683.41708E-03
-21.80000E-03,-436.21105E-03,-703.51758E-03
-21.77500E-03,-434.32663E-03,-685.30150E-03
-21.75000E-03,-436.21105E-03,-442.21105E-03
-21.72500E-03,-428.04522E-03,-430.27638E-03
-21.70000E-03,-416.11055E-03,-442.21105E-03
-21.67500E-03,-396.01005E-03,-442.21105E-03
-21.65000E-03,-416.11055E-03,-425.25125E-03
-21.62500E-03,-396.01005E-03,-442.21105E-03
-21.60000E-03,-389.10050E-03,-449.12060E-03
-21.57500E-03,-375.90954E-03,-423.99497E-03
-21.55000E-03,-375.90954E-03,-425.25125E-03
-21.52500E-03,-355.80904E-03,-430.27638E-03
-21.50000E-03,-362.71859E-03,-435.30150E-03
-21.47500E-03,-355.80904E-03,-440.32663E-03
-21.45000E-03,-352.66834E-03,-456.03015E-03
