x-axis,1,2
second,Volt,Volt
-240.000E-06,-10.182750E-03,-153.600E-06
-236.900E-06,-13.225306E-03,-147.589E-06
-233.800E-06,-10.482098E-03,-155.440E-06
-230.700E-06,-12.606980E-03,-126.364E-06
-227.600E-06,-10.280897E-03,-148.447E-06
-224.500E-06,-13.004475E-03,-250.888E-06
-221.400E-06,-9.942289E-03,-262.666E-06
-218.300E-06,-12.582443E-03,-230.523E-06
-215.200E-06,-10.207286E-03,-182.921E-06
-212.100E-06,-11.164219E-03,-240.460E-06
-209.000E-06,-9.559516E-03,-218.500E-06
-205.900E-06,-11.512641E-03,-250.152E-06
-202.800E-06,-12.297817E-03,-268.677E-06
-199.700E-06,-9.819606E-03,-264.751E-06
-196.600E-06,-9.937382E-03,-231.872E-06
-193.500E-06,-10.874686E-03,-270.027E-06
-190.400E-06,-9.790162E-03,-212.120E-06
-187.300E-06,-9.961919E-03,-200.833E-06
-184.200E-06,-9.711644E-03,-171.635E-06
-181.100E-06,-12.508833E-03,-278.492E-06
-178.000E-06,-11.983747E-03,-266.714E-06
-174.900E-06,-11.787453E-03,-222.058E-06
-171.800E-06,-10.246545E-03,-239.724E-06
-168.700E-06,-10.025714E-03,-311.126E-06
-165.600E-06,-10.060066E-03,-242.055E-06
-162.500E-06,-10.644040E-03,-188.933E-06
-159.400E-06,-11.129868E-03,-251.134E-06
-156.300E-06,-11.939581E-03,-209.912E-06
-153.200E-06,-9.986456E-03,-165.991E-06
-150.100E-06,-11.600973E-03,-191.387E-06
-147.000E-06,-10.511542E-03,-169.794E-06
-143.900E-06,-10.207286E-03,-253.097E-06
-140.800E-06,-10.207286E-03,-188.197E-06
-137.700E-06,-10.781446E-03,-223.039E-06
-134.600E-06,-10.369229E-03,-317.260E-06
-131.500E-06,-12.292910E-03,-223.775E-06
-128.400E-06,-12.165319E-03,-207.090E-06
-125.300E-06,-11.183849E-03,-221.076E-06
-122.200E-06,-10.511542E-03,-261.562E-06
-119.100E-06,-12.180041E-03,-329.528E-06
-116.000E-06,-10.609689E-03,-261.439E-06
-112.900E-06,-11.301625E-03,-263.647E-06
-109.800E-06,-10.815798E-03,-294.686E-06
-106.700E-06,-9.579146E-03,-268.064E-06
-103.600E-06,-9.966826E-03,-313.825E-06
-100.500E-06,-10.172935E-03,-185.252E-06
-97.400E-06,-10.246545E-03,-277.265E-06
-94.300E-06,-12.405779E-03,-244.141E-06
-91.200E-06,-11.129868E-03,-168.199E-06
-88.100E-06,-10.698021E-03,-240.460E-06
-85.000E-06,-10.928667E-03,-241.442E-06
